title,url,press,time,content
"넥슨게임즈, 4Q 어닝쇼크에 목표가↓…밸류에이션 매력 감소 -현대차",https://n.news.naver.com/mnews/article/018/0005943582,이데일리,2025-02-14 08:09:08,"[이데일리 신하연 기자] 현대차증권이 넥슨게임즈(225570)에 대해 지난해 4분기 어닝 쇼크를 반영해 목표주가를 기존 2만 4000원에서 1만 9000원으로 21% 하향 조정하고, 올해 영업이익 전망치 하향에 따라 밸류에이션 매력도 감소했다고 분석했다.김현용 현대차증권 연구원은 14일 “넥슨게임즈의 4분기 영업손실은 21억원으로 컨센서스 대폭 하향하며 어닝 쇼크를 기록했다”며 이같이 밝혔다.김 연구원은 “4분기 매출액은 전년 동기 대비 17.3% 증가한 483억원, 영업손실은 21억원으로 적자를 지속하면서 컨센서스를 대폭 하회했다”며 “매출액은 퍼스트 디센던트가 2번의 시즌 업데이트에도 동시접속자수 반등에 실패하며 매출이 급감한 탓에 전분기 대비 56% 감소했다”고 설명했다.또 “매출 급감에 따른 고정 인건비 부담으로 영업손실 전환했다”며 “다만, 손실 규모는 전년 동기 대비로는 크게 축소됐다”고 평가했다.그는 “퍼스트 디센던트의 4분기 평균 스팀 동접자수는 2만명 수준으로 3분기 8만 9000명에 비해 급격히 감소했다”며 “특히 12월 중순 시즌2 업데이트에도 3만명을 넘지 못했고, 현재는 1만명 초반대로 다시 하락한 상태”라고 짚었다.이어 “3분기 일평균 19억원 수준이던 총매출은 4분기 3~4억원 수준으로 급락한 것으로 추정된다”고 덧붙였다.한편 던전앤파이터 아라드도 연말 출시까지는 점진적으로 기대감이 커질 것으로 전망했다.김 연구원은 “올해 말 출시를 계획 중인 던전앤파이터 아라드는 PC·콘솔·모바일 등 모든 플랫폼을 지원하는 액션 RPG 신작으로 던전앤파이터 IP를 기반으로 한다”며 “글로벌 및 중국에서 확실한 흥행 이력을 보유한 IP인 만큼 던전앤파이터 아라드 출시로 또 한 번의 이익 레벨업을 기대한다”고 말했다.이어 “출시 일정을 고려하면 상반기내 신작 관련 추가 정보가 공개될 가능성이 높다”고 강조했다.현대차증권 제공."
"롯데정밀화학, 올해 하반기 회복 전망…유동성도 문제 없어-한국",https://n.news.naver.com/mnews/article/018/0005943581,이데일리,2025-02-14 08:08:12,"투자의견 ‘매수’, 목표가 6만 1000원으로 ‘하향’[이데일리 박순엽 기자] 한국투자증권은 14일 롯데정밀화학(004000)에 대해 변동성이 높은 화학 업종에서 하반기까지 꾸준히 투자할 수 있는 종목이라고 평가했다. 투자의견은 ‘매수’, 목표가는 6만 7000원에서 6만 1000원으로 8.96% ‘하향’했다. 전 거래일 종가는 4만 1050원이다.최고운 한국투자증권 연구원은 “올 상반기 정기보수에 따른 기회손실을 고려해도 연간 영업이익은 1000억원으로 전년 대비 두 배 증가할 전망”이라며 “중국 건설경기 회복에 더해 러시아-우크라이나 휴전 시에도 추가적인 수요 증가를 기대할 수 있다는 점에서 이익 턴어라운드 방향성은 분명하다”고 말했다.(표=한국투자증권)롯데정밀화학은 지난해 ECH의 대규모 적자로 케미칼 부문이 적자 전환한 상황에 그린소재 역시 산업용 수요 부진으로 기대에 못 미쳤다. 4분기엔 일회성 인건비가 추가되면서 영업이익이 컨센서스를 밑돌았다. 또 올해 2월부터는 대규모 정기보수가 예정돼 있어 실적 회복을 제한할 것으로 봤다.최 연구원은 “더딘 건설 경기와 산업용 수요 회복과 상반기 정기보수 영향을 반영해 올해 영업이익 추정치를 19% 하향 조정한다”면서 “1분기엔 스페셜티 차별성이 부각되기 어려워 목표주가 역시 6만 1000원으로 기존 대비 9% 낮춘다”고 설명했다.그러나 그동안 ECH 부문 손실이 스페셜티 경쟁력에 대한 재평가를 가로막아 왔는데, 글리세린 가격과 맞물려 ECH 스프레드가 반등하고 있다는 점에 주목했다. 경쟁관계인 중국의 ECH 생산설비들은 대부분 글리세린을 사용하는데, 최근 글리세린 가격이 빠르게 상승하면서 ECH 판가도 끌어올리고 있다는 얘기다.최 연구원은 “케미칼이 반등하면 스페셜티 경쟁력과 그린소재 성장성에 대해서도 재평가받을 것이라는 점에서 매수 의견을 유지한다”며 “단기 부침이 있어도 그린소재 영업마진은 10%대고, 하반기 식의약용 증설 모멘텀도 유효하다”고 말했다.그는 또 “많은 화학업체의 밸류에이션 하단이 무너지고 있지만, 롯데정밀화학은 영업적자를 걱정하지 않아도 되고 순현금구조에 유동성도 문제없어 다르다”며 “변동성 높은 화학 업종에서 하반기까지 꾸준히 투자할 수 있는 종목으로 추천한다”고 덧붙였다."
“관세 리스크 재부각…산업재 등 주가 약세 심화 가능성”,https://n.news.naver.com/mnews/article/018/0005943580,이데일리,2025-02-14 08:08:10,"DS투자증권 보고서[이데일리 김응태 기자] 도널드 트럼프 미국 대통령의 관세 위협으로 리스크가 재부각하면서 다음 주 글로벌 증시에서 산업재, 헬스케어 등 관세와 관련성이 높은 업종의 주가 부진이 심화할 것이란 전망이 나왔다. 아울러 내주 미국 연방준비제도(Fed·연준) 인사들의 발언이 이어지면서 물가 불안 영향이 커질 것이란 관측도 제기됐다.우지연 DS투자증권 연구원은 “미 상장사들의 실적 자료에서 ‘관세’ 언급 수가 가파르게 확대되는 양상을 보이고 있다. 특히 산업재(건설·기계), 헬스케어, 자유소비재(자동차 및 부품)등 업종에서 관련 발언 빈도 수가 높았다”며 “관세 리스크 재부각 시 관련 기업들의 주가 언더퍼폼(시장수익률 하회) 양상 심화할 가능성이 있다”고 분석했다.다음 주 글로벌 주식시장은 물가에 초첨이 맞춰질 것으로 봤다. 우 연구원은 “현재 미 증시의 핵심 화두는 물가로, 최근 트럼프 정부의 잇따른 관세 예고와 미국 소비자물가지수(CPI) 쇼크가 인플레이션의 부담을 높이며 연준 금리 인하 신중론을 강화하고 있다”며 “미국 기준금리 인하 경로에 대한 시장 기대가 크게 후퇴됐다”고 분석했다.이어 “최근 미국 무위험 지표금리(SOFR) 선물시장에 반영된 미국 연말 기대 기준금리 수준은 트럼프의 상호관세 언급 전 대비 14bp(1bp=0.01%포인트) 이상 상승했다”고 덧붙였다.다음 주 예정된 연준 인사들의 발언이 물가 리스크를 자극할 수 있다고 판단했다. 우 연구원은 “차주 예정된 연준 인사들의 발언과 1월 연방공개시장위원회(FOMC) 회의록 매파 강도에 따라 증시 변동성 확대될 전망”이라며 “오는 17일(현지시간) 로건 및 하커 연은 총재 및 보우만 이사, 18일 데일리 연은 총재, 20일 굴스비 및 무살렘 연은 총재의 발언이 예정돼 있다”고 말했다.그러면서 “최근 미 의회 청문회에서 제롬 파월 연준 의장은 금리 인하에 대한 신중한 입장을 재확인했으나 동시에 물가 과잉 대응에 대한 경계 필요성을 언급하며 아직 인플레이션에 중립적인 기조를 유지했다”며 “그러나 지난 12월 FOMC부터 연준 인사들 사이에서 물가에 대한 우려가 커지고 있다. 차주 이를 재확인하는 과정에서 증시 내 리스크 회피 양상이 확대될 공산이 크다”고 밝혔다."
"한온시스템, 유럽 2Q 전동화 규제 가능성...목표가 유지-현대차",https://n.news.naver.com/mnews/article/018/0005943578,이데일리,2025-02-14 08:07:08,"현대차증권[이데일리 김경은 기자] 현대차증권은 한온시스템(018880)에 지난해 4분기 실적이 예상을 크게 하회했지만, 투자의견 ‘매수’와 목표주가 6500원을 유지한다고 밝혔다.현대차증권 장문수 연구원은 14일 “글로벌 OEM의 유럽 등 주요시장 전동화 구조조정이 공급망에도 확산되면서 과잉 생산능력을 합리화하는 과정이 피인수 이후에도 지속할 것”이라며 “단기 실적 개선은 지연되나 2분기 유럽발 규제 강화로 전동화 성장은 가능할 것”이라고 전망했다.그는 “4분기 영업적자 988억원을 기록해 시장 예상을 크게 하회했다”며 “한국타이어앤테크놀로지 피인수 전 일회성 비용 608억원, 구조조정비용 652억원 등이 반영된 것이 주요 원인”이라고 설명했다.올해 실적은 매출액 10조원대, EBITDA(법인세이자감가상각비차감전영업이익) 마진 9% 초반, 영업이익률 2% 초반으로 전망했다.장 연구원은 “생산 거점 최적화와 초과 생산능력 합리화, 비용 구조 슬림화 등 손익 개선을 위한 대대적인 작업이 지속될 것”이라고 예상했다.다만 올 하반기부터는 실적 회복이 기대된다. 장 연구원은 “연내 관련 사업 합리화와 2025년 하반기 고객사 전동화 신규·기존 매출 증가로 이익은 회복되며 배당도 재개할 것”이라고 전망했다.그는 “시기적으로 사업 구조 합리화 종료와 효과가 가시화되는 구간, 올해 유럽 규제 강화로 전기차 볼륨이 증가와 신규 수주가 가시화되는 구간에서 주가 회복은 탄력적일 전망”이라고 내다봤다."
"“컴투스, ‘프로야구Rising’ 출시 앞두고 기대감 상승”[클릭 e종목]",https://n.news.naver.com/mnews/article/277/0005546471,아시아경제,2025-02-14 08:02:04,"대신증권은 14일 컴투스에 대해 일본 프로야구 모바일 게임 ‘프로야구Rising’의 출시를 앞두고 본격적으로 기대감이 올라가는 시기라고 분석했다.이지은 대신증권 연구원은 이날 보고서에서 ""회사는 2월 중순부터 프로야구Rising의 마케팅을 본격적으로 시작할 것""이라며 ""UA, TVC 마케팅 등을 진행할 예정""이라고 밝혔다. 지난해 10월30일 사전 예약이 시작되면서 마케팅이 빠르게 진행될 것으로 예상되었으나, 실제 마케팅 시기는 다소 늦춰졌다. 이에 대해 이 연구원은 ""이는 마케팅 효율성을 고려한 것으로 판단된다""며 ""프로야구Rising 신작 기대감은 변함없다""고 전했다.비수기에도 컴투스의 야구 게임은 견조한 트래픽과 실적을 기록했다. 지난해 4분기 컴투스의 매출은 1891억원으로 전년 동기 대비 18%, 전 분기 대비 9% 증가했다. 영업이익은 26억원으로 전년 동기 대비 흑자 전환, 전 분기 대비 81% 성장하며 시장 예상치를 상회하는 실적을 기록했다. 연구원은 ""4분기 게임 별도 매출은 1418억원으로 전년 동기 대비 16%, 전 분기 대비 6% 증가했고, 영업이익은 19억원으로 전년 동기 대비 26%, 전 분기 대비 72% 감소했다""고 분석했다.특히 대표 RPG 게임인 ‘서머너즈워: 천공의 아레나’를 비롯한 RPG 장르의 매출은 800억원 수준을 기록하며 전 분기와 유사한 흐름을 보였다. 그러나 신작 ‘스타시드: 아스니아’의 글로벌 출시 효과는 미미했던 것으로 평가됐다. 반면 야구 게임 라인업의 매출은 기존 추정치 534억 원을 9% 상회하는 성과를 보였다.이 연구원은 ""야구 포스트시즌에 오히려 트래픽이 상승하면서 견조한 실적을 기록했다""며 ""4분기 트래픽이 다음 해까지 유지되는 경향이 있어 2025년 야구 게임 매출 추정치를 기존 대비 12% 상향 조정했다""고 설명했다.한편 연결 자회사들의 경우 4분기 흑자 전환을 기록했다. 그는 ""게임 자회사 티키타카 스튜디오의 견조한 실적으로 분기 흑자 전환을 기록했다""고 분석했다. 다만 티키타카 스튜디오 게임의 자연 매출 감소를 고려해 2025년 전체 연결 자회사 영업이익은 보수적으로 적자 지속을 전망했다. 그는 ""손실 폭은 개선될 가능성이 있다""고 덧붙였다.비용 측면에서는 로열티 비용이 228억원으로 전 분기 대비 46% 증가했고 마케팅비는 174억원으로 전 분기 대비 24% 증가했다. 이는 퍼블리싱 신작 출시 영향으로 분석됐다. 2025년에는 야구 게임을 비롯한 다수의 신작이 출시되면서 마케팅비가 전년 대비 55% 증가할 것으로 예상된다.1분기 실적은 야구 신작 출시 효과 반영이 부족하고 마케팅 비용이 선집행되면서 전 분기 대비 영업이익 감소가 예상된다. 다만 2분기부터는 야구 신작 매출이 온기 반영되면서 큰 폭의 이익 성장이 전망된다. 그는 ""하반기에도 야구 성수기에 진입하고 다수의 신작이 출시되면서 분기 이익 성장세가 지속될 것으로 예상된다""며 ""야구 신작 출시 이후에도 주가는 긍정적인 흐름을 보일 것""이라고 평가했다. 대신증권은 컴투스를 중소형 게임주 중 최우선 추천 종목(Top-pick)으로 유지했다."
"넷마블, 역성장 사이클에 목표가↓…신작 모멘텀이 관건-메리츠",https://n.news.naver.com/mnews/article/018/0005943570,이데일리,2025-02-14 08:00:14,"[이데일리 이용성 기자] 메리츠증권은 14일 넷마블(251270)에 대해 올해 신잔 게임 모멘텀이 역성장 사이클의 고리를 끊을 수 있을지 관건이라고 밝혔다. 투자의견은 ‘매수’, 적정 주가는 5만 8000원에서 5만 2000원으로 하향했다. 전 거래일 종가는 4만 6750원이다.(사진=메리츠증권)이효진 메리츠증권 연구원에 따르면 넷마블의 4분기 연결기준 매출액은 6490억원으로 전년 동기 대비 2.5% 줄고, 영업이익은 352억원으호 흑자전환하며 시장 기대치를 상회했다. ‘마블 콘테스트 오브 챔피언스’, ‘마블 퓨처파이트’ 및 ‘해리포터’ 등 북미, 유럽 수요 게임의 성수기 효과가 환율과 함께 크게 작용했다.연말 이벤트 성과가 인식되었음을 고려했을 때 리얼타임 매출은 이보다 컸을 것으로 이 연구원은 추정했다. 다만, 외부 지적재산(IP)이며 2025년 지급수수료율 하락을 이끌었던 PC 자체 런처가 아닌 모바일 게임이라 지급수수료가 발생하며 매출은 570억원 상회했으나 이익은 86억원을 상회하는 데 그쳤다는 분석이다.가장 빠른 신작은 3월 20일 예정된 ‘RF 온라인’이다. 다만, 이보다는 2분기 이후 모바일 게임이 중요하다는 것이 이 연구원의 설명이다. 그는 “기대가 높은 왕좌의 게임은 클로즈 베타 테스트(CBT) 일정 고려 시 5~6월 출시를 예상하며 성공 여부가 2분기 이후 역성장 고리를 끊어줄지 결정할 전망”이라며 “아직은 ‘나혼렙’의 기저가 다소 높아 보인다”고 전했다.특히 게임 스타일 고려 시 ‘나혼렙’ 대비 트래픽을 키워 성과를 얻어야 할 것으로 이 연구원은 전했다. 이 연구원은 “외부 IP를 활용한 수익 창출은 동사의 장점이나 출시된 신작들의 빠른 안정화가 실적의 계단식 성장을 저해하고 있다”고 전했다."
칼 뽑은 트럼프 관세…‘협상 여지’는 남겼다[뉴스새벽배송],https://n.news.naver.com/mnews/article/018/0005943568,이데일리,2025-02-14 07:59:08,"트럼프, 전세계 무역 파트너에 상호 관세 부과 발표협상 여지 남긴데다 1월 PPI 상승세 둔화하며 美증시 강세구글, 휴머노이드 로봇 스타트업 투자[이데일리 이정현 기자] 뉴욕증시가 동반 강세를 보였다. 1월 미국 생산자물가지수(PPI)가 시장 예상치를 웃돌았지만, 전월 대비 둔화한데다 도널드 트럼프 미국 대통령의 상호 관세 계획이 발표되면서 불확실성이 해소된 덕이다. 국제유가는 원유 수요 우려가 완화로 약보합세로 마무리했다. 다음은 14일 개장전 주목할만한 뉴스다.사진=REUTERS△트럼프, 상호관세 발표-트럼프 대통령은 전세계 무역 파트너에 상호 관세를 부과하겠다고 발표, 글로벌 무역전쟁 확전 양상-미국 시장이 상당히 개방된 데 반해 무역 상대국들은 폐쇄적이어서 상당한 무역적자를 보고 있다는 게 이번 조처의 배경으로 해석.-트럼프 대통령의 이번 조처로 한국을 비롯해 미국에 제품을 수출하는 거의 모든 국가는 트럼프 대통령의 관세 사정권으로.-다만 협상 여지를 남긴 만큼 전세계 무역 파트너와의 협상을 염두에둔 포석이라는 분석 나와.△뉴욕증시 동반 상승-뉴욕증권거래소(NYSE)에서 다우존스30산업평균지수는 전장보다 342.87포인트(0.77%) 오른 4만4711.43에 거래를 마감.-스탠더드앤드푸어스(S&P)500지수는 전장보다 63.10포인트(1.04%) 상승한 6115.07, 나스닥종합지수는 295.69포인트(1.50%) 뛴 1만9945.64에 장 마쳐.-1월 PPI가 전월 대비 0.4% 상승하며 시장 예상치를 웃돌았으나 지난해 12월의 전월비 수치 0.5% 상승과 비교해 둔화했다는 점에 시장 안도△국제유가, 약보합세 마감-뉴욕상업거래소에서 근월물인 3월 인도분 서부텍사스산원유(WTI)는 전장 71.37달러 대비 0.08달러(0.11%) 하락한 배럴당 71.29달러에 거래 마감.-글로벌 벤치마크인 브렌트유 4월 인도분은 전장보다 0.16달러(0.21%) 떨어진 75.02달러에 마무리.-상호관세 부과 시점이 4월 1일로 미뤄질 수 있고, 이날은 계획 수준에 그칠 수 있다는 보도가 나오자 국제유가는 71달러대로 반등.△트럼프 “러시아 G8 퇴출은 실수”-우크라이나 종전 문제 관련 트럼프 대통령은 블라디미르 푸틴 러시아 대통령의 협상 의지에 대해 신뢰 표시.-트럼프 대통령은 전날 푸틴 대통령과의 통화에서 우크라이나전쟁 종전 협상을 개시하기로 합의했으며 이를 볼로디미르 젤렌스키 우크라이나 대통령에게도 통보.-우크라이나를 배제하고 러시아에 유리한 방식으로 협상하는게 아니냐는 우려에는 “그들(우크라이나)도 그것(협상)의 일부”라고 답변.-트럼프 대통령은 또 2014년 러시아의 우크라이나 크림반도 병합 이후 러시아가 주요 8개국(G8) 회의에서 퇴출당한 것에 대해 “실수라고 생각한다”고 발언.△뮌헨안보회의 개막…우크라 종전 청사진은-외교안보 분야 세계 최대 국제행사 뮌헨안보회의(MSC)가 독일 뮌헨 바이어리셔호프 호텔에서 개막.-개막 앞두고 트럼프발 우크라이나 종전 선언나온 만큼 관련 논의에 관심 집중.-JD 밴스 부통령과 마코 루비오 국무장관, 마이크 왈츠 백악관 국가안보보좌관 등 미국 대표단은 연설과 패널토론 등을 통해 종전 청사진을 제시할 것으로 예상.-미국과 러시아는 유럽과 우크라이나를 패싱하고 러시아와 종전을 담판 짓겠다는 입장이며 이에 유럽 각국은 우려와 불만을 감추지 못하는 모양새.△구글, 휴머노이드 로봇 스타트업 투자-구글이 인공지능(AI)과 로봇을 결합한 휴머노이드 로봇 경쟁에 뛰어들어.-로봇 개발업체 앱트로닉은 휴머노이드 로봇 생산 규모를 확대하기 위해 3억5천만 달러(5080억원)의 투자를 유치.-제프 카르데나스 최고경영자(CEO)는 이번 펀딩 라운드는 B캐피탈과 캐피탈 팩토리가 공동으로 주도했으며, 구글도 투자에 참여했다고 밝혀.-앱트로닉은 2016년 설립, 전기차 업체 테슬라의 휴머노이드 로봇 경쟁자로 꼽혀, 구글의 투자 규모는 알려지지 않아△국회 대정부 질문 마지막날-국회는 대정부질문 마지막 날인 14일 교육·사회·문화 분야 현안에 대해 질의.-교사가 휘두른 흉기에 숨진 대전 초등학생 고(故) 김하늘 양 사건의 진상 규명과 재발방지책 마련을 촉구할 것으로 예상.-MBC 프리랜서 기상캐스터 고 오요안나 씨 사건과 관련해서도 프리랜서 노동자를 직장 내 괴롭힘으로부터 보호하는 방안 등에 대해 질문할 계획.-비상계엄 사태와 헌법재판소의 윤석열 대통령 탄핵심판을 둘러싼 여야 공방도 이어질 전망"
"""KT, 올해 이익 개선 확실시""-삼성",https://n.news.naver.com/mnews/article/015/0005094104,한국경제,2025-02-14 07:57:13,"""저수익·저성장 사업 합리화 효과""사진=KT삼성증권은 14일 KT에 대해 ""올해 확실한 이익 개선 모멘텀(동력)이 발생할 것""으로 전망했다. 투자의견 '매수'와 목표주가 6만원은 유지했다.이 증권사 최민하 연구원은 ""KT는 저수익·저성장 사업 합리화 등 구조적 개편을 지난해 내내 지속해왔다""며 ""지난해 말 진행한 인력 구조 개편으로 주요 비용 중 하나인 인건비 부담도 올해부터 낮아질 것""으로 분석했다.이어 ""광진구 부동산 프로젝트 관련 일회성 분양 수익도 더해질 것""이라며 ""다음달 말 입주를 시작해 관련 이익은 올 1~2분기에 걸쳐 반영될 예정""이라고 설명했다.아울러 ""마이크로소프트와 체결한 파트너십 관련해 1분기 중 보안에 강점이 있는 한국형 시큐어 퍼블릭 클라우드를 내놓을 계획""이라며 ""챗GPT-4 기반의 한국적 인공지능(AI) 모델은 2분기 출시를 목표로 하고 있다""고 말했다.KT가 기업가치 제고를 위한 확고한 의지를 드러낸 점도 긍정적으로 최 연구원은 평가했다. 그는 ""지난해 다양한 전략 시행 등을 통해 중장기 성장성 강화의 기반을 마련함과 동시에 기업가치 제고에 대한 확고한 의지를 보여줬다""며 ""오는 2028년까지 누적 1조원 규모의 자사주 매입·소각 계획의 일환으로 자사주 매입 2500억원을 발표했다""고 설명했다."
"이마트, 구조조정·기저효과 기대...목표가 ↑-하나",https://n.news.naver.com/mnews/article/018/0005943565,이데일리,2025-02-14 07:56:10,"하나증권 보고서[이데일리 김경은 기자] 이마트(139480)가 올해 영업이익 4000억원 달성이 가능하다는 전망이 나왔다. 하나증권은 14일 이마트에 대해 투자의견 ‘매수’를 유지하고 목표주가를 8만4000원으로 상향 조정했다.서현정 하나증권 연구원은 “구조조정 효과와 기저효과 등으로 전년 대비 3580억원 증가한 4000억원 수준까지 올라설 것”이라고 전망했다.그는 “이익 턴어라운드 시점은 명확하다”며 “할인점 포함 핵심 사업부에서 구조조정 및 통합매입 등의 효과로 1700억원으로 이상 증익이 예상되고, 하반기부터는 G마켓 관련 손실과 취득원가배분(PPA) 상각비 1200억원이 제거될 전망”이라고 말했다. 이어 “전년도 일회성 기저(1800억원)까지 감안한다면 충분히 가능한 수치라고 판단한다”고 덧붙였다.이마트는 지난해 4분기 연결 기준 매출 7조2497억원, 영업적자 771억원을 기록했다. 통상임금과 퇴직보상금 관련 일회성 비용 1895억원이 발생하면서 이익이 크게 감소했다.이마트는 실적 발표를 하면서 2025년 별도 총매출 9.6% 신장, 할인점의 경우 총매출 기준 4.8%, 기존점 2.9% 성장 가이던스를 제시했다. 2027년에는 매출 34조원, 영업이익 1조원 가이던스를 제시하며 수익성이 크게 개선될 것을 강조했다.서 연구원은 “할인점 매출이 낙폭을 줄이고 이익 회복을 보여준다면 주가 상승 폭은 상당히 클 수 있다”며 “실적추정치를 상향함에 따라 목표주가를 기존 8만4000원으로 올린다”고 밝혔다."
"""한화에어로스페이스, 견조한 실적 지속…목표가↑""[클릭 e종목]",https://n.news.naver.com/mnews/article/277/0005546460,아시아경제,2025-02-14 07:53:09,"목표주가 50만원→62만원 상향 조정유안타증권은 14일 한화에어로스페이스에 대해 당분간 견조한 실적이 지속될 것으로 보고 목표주가를 기존 50만원에서 62만원으로 상향 조정했다. 투자의견은 '매수'를 유지했다.이승웅 유안타증권 연구원은 ""22조원에 달하는 해외 수주잔고를 바탕으로 지상방산의 견조한 실적이 당분간 지속되고 한화오션 및 한화시스템과의 해양사업에서의 시너지를 감안한다면 주가 상승 여력이 충분하다""고 설명했다.한화에어로스페이스는 지난해 4분기에 매출액 전년 동기 대비 56% 증가한 4조8000억원, 영업이익은 222.1% 늘어난 8925억원을 기록했다. 이 연구원은 ""3개 분기 연속 컨센서스(증권사 전망치 평균)를 큰 폭으로 상회하는 서프라이즈를 기록했다""면서 ""지상방산과 한화시스템이 계속해서 성장을 견인했다. 지상방산 부문은 매출액 74.5% 증가한 3조4000억원, 영업이익 172% 늘어난 8698억원으로 호실적을 기록했다""고 분석했다. 국내는 양산사업 물량이 집중됐고 해외는 폴란드향 K9 40문, 천무 12대를 인식하며 수출 비중은 55.0%를 차지해 이익 성장을 견인했다. 한화시스템은 매출액 19.4% 늘어난 9335억원, 영업이익 60.4% 증가한 291억원을 기록했다.항공우주 부문은 매출액 5952억원으로 전년 동기 대비 38.9% 늘었으나 영업손실 460억원으로 적자를 지속했다. 이 연구원은 ""물량 증가로 매출액은 늘었으나 기어드터보팬(GTF) 엔진 판매 증가로 국제공동개발사업(RSP) 영업 손실이 늘었다""고 설명했다.올해도 수출 증가가 기대된다. 유안타증권은 한화에어로스페이스의 올해 실적을 매출액 25조1000억원, 영업이익 2조7000억원으로 제시했다. 이는 전년 대비 각각 123.1%, 56.3% 증가한 수치다. 이 연구원은 ""국내 양산사업 호조세가 지속되는 가운데 수출물량 증가가 예상된다""면서 ""올해 폴란드향 K9 70문 이상, 천무 50대 이상이 인도되고 호주와 이집트 K9 공급도 본격화될 예정이다. 해외 수출의 높은 수익성을 감안할 때 올해도 지난해와 유사한 마진율을 유지할 것""이라고 내다봤다."
"한전기술, 체코 원전 본 계약 체결 등 수익성 확대 지속-IBK",https://n.news.naver.com/mnews/article/018/0005943562,이데일리,2025-02-14 07:51:08,"투자의견 ‘매수’, 목표가 9만 4000원 ‘유지’[이데일리 박순엽 기자] IBK투자증권은 14일 한전기술(052690)에 대해 체코 원자력발전소 관련 본 계약 체결이 기대된다고 전망했다. 투자의견은 ‘매수’, 목표가는 9만 4000원 ‘유지’했다. 전 거래일 종가는 6만 9800원이다.김태현 IBK투자증권 연구원은 “작년 4분기 기대 이상의 실적을 기록했고, 원전 설계·O&M 매출 증가에 기인한 영업 마진율 확대 기조가 올해도 지속될 전망”이라며 “혁신형 SMR 기술개발 연구과제 관련 기타 수익이 발생하는 등 수익성 확대 흐름을 보일 것”이라고 말했다.(표=IBK투자증권)또 용인 구사옥 매각 계약에 따른 선수금 부채 약 700억원이 올해 1분기 기타 수익으로 반영되면서 당기순이익도 큰 폭으로 증가하리란 게 김 연구원의 전망이다.한전기술의 지난해 4분기 연결 매출액은 전년 동기 대비 2.3% 줄어든 1926억원, 같은 기간 영업이익은 1530.4% 늘어난 268억원으로 각각 집계됐다. 시장 기대치 대비 매출은 들어맞았고 영업이익은 큰 폭으로 웃돌았다.김 연구원은 제주 한림 해상 풍력발전 사업 등 EPC 사업이 마무리 단계에 접어들면서 공사 매출이 감소했으나 수익성 높은 원전 설계·O&M 매출 비중이 확대돼 전사 마진율이 증가한 점을 실적 개선의 주요 요인으로 봤다.김 연구원은 한전기술의 올해 연결 매출액을 전년 동기 대비 9.8% 증가한 6078억원, 같은 기간 영업이익을 13.6% 늘어난 623억원으로 전망했다. 현재로선 EPC와 석탄화력발전소 신규 수주 부재로 에너지 신사업 부문 매출 감소 흐름이 이어질 가능성이 크다고 평가했다.반면, 원자력과 원자로 부문은 신한울 3·4호기와 체코 원전 설계·O&M 실적이 반영되면서 탄탄한 성장세가 이어질 전망이다.김 연구원은 “특히 체코 원전 계약 금액이 보수적으로 추정해도 1조원 이상으로 예상되고, 이는 신한울 3·4호기보다 규모가 커 장기간 안정적인 실적 기여가 가능할 것”이라며 “혁신형 SMR 기술개발 연구과제에서 발생하는 기타 수익 규모도 작년 대비 올해와 내년에 더욱 확대될 전망”이라고 강조했다."
